9.116518497467041016e-01,3.645448487077374011e-06,6.286525604082271457e-05,2.916898811236023903e-03,8.214185386896133423e-02,3.222970524802803993e-03
6.047830581665039062e-01,2.306793703610310331e-06,1.524439539934974164e-05,6.710758898407220840e-03,3.882063925266265869e-01,2.822180103976279497e-04
8.726692612981423736e-06,1.793491467833518982e-02,9.752889871597290039e-01,8.357117621926590800e-06,5.488964283095754126e-10,6.759027950465679169e-03
9.919358491897583008e-01,3.276256620665662922e-06,1.667217002250254154e-04,8.548773475922644138e-04,1.201976090669631958e-03,5.837326403707265854e-03
9.653608202934265137e-01,2.063941337837604806e-07,5.732197678298689425e-05,9.005139581859111786e-04,2.736352197825908661e-02,6.317634135484695435e-03
3.843175733209136524e-08,9.809346869587898254e-03,9.777886271476745605e-01,4.257271157825925911e-08,4.408117344452747166e-14,1.240203436464071274e-02
4.467236623167991638e-02,4.836542357224971056e-04,5.368017355067422614e-06,9.231469631195068359e-01,3.168756142258644104e-02,4.087383786099962890e-06
2.091171182883044821e-07,9.961827397346496582e-01,3.772186813876032829e-03,4.499871465668547899e-06,2.082769585054142225e-13,4.032964352518320084e-05
1.810325187534544966e-07,9.568953514099121094e-01,4.282993823289871216e-02,1.074011197488289326e-05,1.683679237696189546e-11,2.637455472722649574e-04
8.816494345664978027e-01,8.539205737179145217e-06,1.423566282028332353e-04,1.220533344894647598e-02,1.026549264788627625e-01,3.339512506499886513e-03
1.495285425335168839e-02,2.727593481540679932e-02,1.249705674126744270e-04,9.555945992469787598e-01,2.042371779680252075e-03,9.280361155106220394e-06
1.220772537635639310e-04,2.891251994763255340e-11,2.314453739771238361e-09,6.475490954471752048e-05,9.998132586479187012e-01,3.119019764685759810e-10
4.122255835682153702e-03,5.973022431135177612e-03,8.898954391479492188e-01,1.064148498699069023e-03,1.028005863190628588e-05,9.893496334552764893e-02
2.071126922965049744e-02,4.659118596464395523e-03,1.564688682556152344e-01,2.097009448334574699e-03,3.141640627291053534e-05,8.160322308540344238e-01
8.901704568415880203e-04,9.515520930290222168e-01,2.652131207287311554e-02,6.376143428497016430e-04,9.430170422319861245e-08,2.039871737360954285e-02
4.586166702210903168e-03,4.226706540322311412e-09,8.486123988404870033e-05,3.844199625291366829e-08,3.855544505881880468e-08,9.953289031982421875e-01
