Epoch,UnsupervisedLoss
159,-0.43675997853279114
160,-0.4417860209941864
161,-0.44782719016075134
162,-0.4516652226448059
163,-0.4548347592353821
164,-0.46067559719085693
165,-0.466791570186615
166,-0.4709934890270233
167,-0.47459736466407776
168,-0.4790429472923279
169,-0.4838458001613617
170,-0.4877007305622101
171,-0.49064311385154724
172,-0.49399206042289734
173,-0.49799636006355286
174,-0.5016714334487915
175,-0.504706621170044
176,-0.5077193975448608
177,-0.5110750198364258
178,-0.5143423080444336
179,-0.5170389413833618
180,-0.519408106803894
181,-0.5219565629959106
182,-0.5245593190193176
183,-0.5268568396568298
184,-0.528944730758667
185,-0.5311172008514404
186,-0.5333575010299683
187,-0.5354281663894653
188,-0.5372960567474365
189,-0.5391305685043335
190,-0.5409858226776123
191,-0.5427334308624268
192,-0.5443183183670044
193,-0.5458337068557739
194,-0.5473321080207825
195,-0.5487933158874512
196,-0.5501662492752075
197,-0.5514658093452454
198,-0.5527568459510803
199,-0.5540300607681274
200,-0.5552342534065247
201,-0.5563679933547974
202,-0.5574690103530884
203,-0.558550238609314
204,-0.5595942139625549
205,-0.5605831146240234
206,-0.5615402460098267
207,-0.5624881386756897
208,-0.5634182691574097
209,-0.5643100738525391
210,-0.5651609897613525
211,-0.5659902095794678
212,-0.5668017864227295
213,-0.567585289478302
214,-0.5683382749557495
215,-0.5690696835517883
216,-0.569787859916687
217,-0.570488691329956
218,-0.5711671113967896
219,-0.5718252658843994
220,-0.5724709033966064
221,-0.5731034874916077
222,-0.5737185478210449
223,-0.5743139982223511
224,-0.5748918056488037
225,-0.5754557251930237
226,-0.5760059952735901
227,-0.5765416622161865
228,-0.5770653486251831
229,-0.5775793194770813
230,-0.5780818462371826
231,-0.5785731077194214
232,-0.579052746295929
233,-0.5795222520828247
234,-0.5799820423126221
235,-0.5804334878921509
236,-0.5808750987052917
237,-0.581308126449585
238,-0.5817338228225708
239,-0.5821517109870911
240,-0.5825607180595398
241,-0.5829623341560364
242,-0.5833590030670166
243,-0.5837483406066895
244,-0.5841304063796997
245,-0.5845065116882324
246,-0.5848782658576965
247,-0.5852448344230652
248,-0.5856021046638489
249,-0.5859549045562744
250,-0.5863037705421448
251,-0.5866492390632629
252,-0.5869913697242737
253,-0.5873289108276367
254,-0.5876606702804565
255,-0.5879896283149719
256,-0.5883142948150635
257,-0.5886355638504028
258,-0.5889543294906616
259,-0.5892714858055115
260,-0.5895867347717285
261,-0.5898993611335754
262,-0.5902112722396851
263,-0.5905212163925171
264,-0.5908279418945312
265,-0.5911335945129395
266,-0.5914379358291626
267,-0.5917410850524902
268,-0.5920426845550537
269,-0.5923428535461426
270,-0.5926429033279419
271,-0.5929433107376099
272,-0.5932431817054749
273,-0.593543291091919
274,-0.5938440561294556
275,-0.5941449999809265
276,-0.594447135925293
277,-0.5947492122650146
278,-0.5950517058372498
279,-0.5953538417816162
280,-0.595657467842102
281,-0.595962643623352
282,-0.5962687730789185
283,-0.5965768694877625
284,-0.59688401222229
285,-0.5971914529800415
286,-0.5975008606910706
287,-0.597812831401825
288,-0.5981244444847107
289,-0.5984360575675964
290,-0.5987489223480225
291,-0.5990593433380127
292,-0.5993558764457703
293,-0.5996496081352234
294,-0.5999437570571899
295,-0.6002371311187744
296,-0.6005293130874634
297,-0.6008188724517822
298,-0.6011059284210205
299,-0.6013908386230469
300,-0.6016722917556763
