6.904873996973037720e-03,3.870873770210891962e-04,1.417260904190698056e-07,1.846471242606639862e-02,3.494005432003177702e-05,9.742082357406616211e-01
1.346574909985065460e-02,2.855147007707614648e-09,1.234644278883934021e-02,7.177766004175592518e-14,9.741876125335693359e-01,9.313602333804738009e-08
3.510807346174260601e-06,9.262762665748596191e-01,5.407416028901934624e-04,2.534845098853111267e-02,3.210285512977861799e-06,4.782787710428237915e-02
2.825082628987729549e-05,3.403925461498147342e-07,9.960950016975402832e-01,5.009165283086092213e-13,3.876262577250599861e-03,8.245626759162405506e-08
2.481300325598567724e-04,1.293716991312976461e-06,9.556308388710021973e-01,2.931800982541865608e-11,4.411928355693817139e-02,4.606901882198144449e-07
2.998558338731527328e-03,7.013198919594287872e-03,5.686381427949527279e-06,7.108051329851150513e-02,8.488063031109049916e-05,9.188171625137329102e-01
3.631844492701929994e-06,9.808400273323059082e-01,1.329586002975702286e-02,2.430690219625830650e-03,5.270405017654411495e-05,3.377105109393596649e-03
1.515256392581321165e-10,7.786799687892198563e-05,4.197375086389953935e-11,9.997878670692443848e-01,3.663853664903626850e-10,1.342915638815611601e-04
1.296317279338836670e-01,1.969958888366818428e-03,7.393967360258102417e-03,4.250235724612139165e-05,8.499009013175964355e-01,1.106095872819423676e-02
9.062353372573852539e-01,1.091809943318367004e-03,3.480043029412627220e-03,1.636946581129450351e-05,6.947971135377883911e-02,1.969681680202484131e-02
2.745719812810420990e-02,4.894956946372985840e-04,9.257860779762268066e-01,3.651631459433701821e-07,4.427850246429443359e-02,1.988296629860997200e-03
9.990333318710327148e-01,1.621849876620728992e-09,1.991281584068360644e-10,1.756985668066590733e-09,1.172982865682570264e-05,9.550600079819560051e-04
